conectado|voltagem|temperatura|ruido|ativacao
0|31000|549000|55000|0
0|26000|539000|92000|0
1000|40000|40000|69000|1
0|29000|228000|-62000|0
0|35000|110000|82000|0
1000|39000|558000|-40000|0
0|36000|299000|53000|0
0|33000|296000|-96000|0
0|36000|68000|-25000|0
1000|31000|366000|79000|1
0|34000|302000|-19000|0
0|32000|583000|74000|0
1000|34000|312000|83000|1
0|45000|460000|65000|0
1000|32000|429000|58000|1
0|26000|58000|33000|0
0|35000|526000|68000|0
1000|43000|530000|86000|0
1000|43000|-6000|-57000|0
1000|35000|346000|-89000|1
1000|33000|354000|33000|1
0|30000|-9000|-95000|0
1000|39000|279000|-3000|1
1000|31000|347000|12000|1
1000|28000|317000|80000|1
0|44000|-72000|-85000|0
0|33000|518000|-46000|0
1000|39000|332000|78000|1
1000|37000|248000|-59000|1
1000|45000|38000|-14000|0
0|45000|534000|-88000|0
1000|42000|589000|-51000|0
0|33000|74000|49000|0
0|40000|390000|-2000|0
0|44000|551000|-59000|0
0|26000|278000|-36000|0
0|30000|21000|-95000|0
1000|35000|253000|-3000|1
0|40000|562000|-99000|0
1000|28000|525000|76000|0
1000|36000|378000|22000|1
0|34000|297000|-17000|0
1000|40000|-56000|-13000|0
1000|29000|-51000|82000|0
1000|42000|24000|91000|1
0|25000|301000|52000|0
1000|27000|594000|97000|0
0|28000|320000|-15000|0
1000|29000|403000|-1000|1
0|29000|354000|-2000|0
0|26000|77000|-45000|0
1000|36000|539000|55000|0
0|30000|190000|87000|0
0|42000|171000|-98000|0
0|38000|-24000|14000|0
0|27000|137000|-37000|0
0|31000|568000|-91000|0
0|41000|529000|63000|0
0|45000|451000|62000|0
1000|43000|421000|72000|0
1000|44000|445000|47000|0
0|26000|-18000|5000|0
0|36000|380000|-20000|0
0|41000|322000|-16000|0
1000|26000|485000|-25000|0
1000|38000|592000|-43000|0
1000|43000|28000|33000|0
0|29000|481000|-14000|0
0|28000|298000|-60000|0
0|28000|133000|-16000|0
0|45000|216000|-26000|0
0|33000|-52000|-46000|0
0|30000|362000|-3000|0
0|37000|303000|86000|0
0|42000|97000|71000|0
0|33000|403000|-73000|0
1000|28000|585000|-29000|0
0|33000|435000|-16000|0
0|34000|231000|20000|0
0|36000|50000|-59000|0
0|38000|353000|44000|0
0|28000|445000|-9000|0
1000|43000|570000|14000|0
0|45000|539000|36000|0
0|25000|176000|69000|0
0|39000|225000|14000|0
0|34000|150000|77000|0
0|40000|325000|48000|0
1000|41000|3000|-41000|1
0|28000|-41000|-16000|0
1000|45000|265000|65000|0
1000|39000|257000|-66000|1
1000|35000|582000|-32000|0
1000|31000|206000|46000|1
1000|25000|525000|46000|0
1000|28000|492000|-57000|0
1000|40000|280000|-13000|1
1000|33000|36000|-91000|1
0|34000|94000|80000|0
1000|40000|-36000|-15000|0
1000|33000|387000|65000|1
0|31000|459000|-11000|0
0|35000|415000|2000|0
1000|31000|482000|49000|0
1000|38000|265000|-33000|1
1000|42000|418000|45000|1
0|39000|391000|-54000|0
0|27000|541000|-58000|0
0|40000|-52000|-65000|0
0|44000|13000|-91000|0
1000|29000|203000|-23000|1
1000|31000|454000|-95000|0
0|43000|423000|-99000|0
0|32000|505000|-26000|0
1000|41000|-68000|76000|0
1000|29000|305000|97000|1
0|45000|369000|-66000|0
1000|39000|-78000|52000|0
1000|40000|291000|-51000|1
1000|27000|412000|92000|1
0|34000|83000|11000|0
0|38000|121000|-32000|0
1000|31000|49000|-82000|1
0|29000|266000|23000|0
1000|35000|-96000|68000|0
1000|38000|283000|-63000|1
0|36000|386000|-6000|0
0|38000|290000|-81000|0
1000|26000|75000|53000|1
0|33000|222000|94000|0
1000|42000|-72000|-71000|0
0|42000|382000|95000|0
0|43000|529000|64000|0
1000|33000|523000|-51000|0
1000|38000|190000|-73000|1
1000|35000|384000|-56000|1
1000|37000|23000|93000|1
0|44000|394000|98000|0
1000|38000|473000|0|0
0|38000|577000|-100000|0
0|36000|193000|60000|0
0|45000|297000|97000|0
0|45000|97000|-52000|0
0|44000|76000|-14000|0
0|35000|376000|-36000|0
0|42000|421000|68000|0
1000|33000|-7000|22000|0
1000|31000|515000|94000|0
0|31000|538000|20000|0
1000|42000|-42000|50000|0
0|35000|7000|47000|0
1000|36000|519000|-80000|0
1000|41000|377000|-37000|1
1000|41000|587000|-14000|0
0|34000|207000|13000|0
1000|44000|142000|41000|0
0|27000|301000|-70000|0
1000|30000|541000|-99000|0
1000|40000|417000|-30000|1
1000|26000|349000|-22000|1
0|29000|414000|27000|0
0|34000|448000|-10000|0
0|34000|421000|-7000|0
1000|33000|-23000|-64000|0
0|45000|418000|-53000|0
0|41000|432000|-92000|0
1000|37000|118000|96000|1
1000|33000|592000|-63000|0
1000|37000|169000|40000|1
0|30000|429000|-82000|0
1000|27000|365000|-21000|1
0|43000|52000|-94000|0
0|26000|-43000|27000|0
0|36000|564000|-43000|0
1000|44000|304000|-4000|0
1000|37000|242000|65000|1
1000|34000|578000|93000|0
0|43000|219000|-85000|0
1000|31000|377000|-71000|1
0|36000|579000|53000|0
1000|25000|-70000|23000|0
1000|31000|-87000|-17000|0
1000|32000|371000|97000|1
0|44000|9000|83000|0
1000|44000|142000|28000|0
1000|40000|141000|8000|1
0|29000|261000|-84000|0
1000|26000|509000|72000|0
0|29000|-17000|36000|0
1000|40000|150000|72000|1
0|28000|-54000|-38000|0
0|28000|476000|35000|0
1000|40000|-78000|-49000|0
0|26000|-69000|-76000|0
0|43000|-78000|-30000|0
1000|42000|189000|-13000|1
0|42000|-57000|-46000|0
0|35000|41000|70000|0
0|41000|-10000|21000|0
1000|33000|206000|-28000|1
1000|34000|-55000|1000|0
1000|27000|268000|88000|1
0|36000|-62000|0|0
0|37000|50000|43000|0
1000|27000|281000|26000|1
0|30000|372000|28000|0
1000|35000|2000|23000|1
0|30000|196000|-37000|0
0|43000|460000|56000|0
0|33000|17000|95000|0
0|30000|283000|-100000|0
1000|40000|177000|-82000|1
0|41000|266000|-80000|0
0|36000|6000|-70000|0
0|38000|137000|-21000|0
1000|31000|53000|-86000|1
1000|42000|-9000|30000|0
0|30000|593000|-100000|0
1000|33000|482000|-87000|0
1000|42000|495000|74000|0
0|28000|199000|81000|0
0|32000|578000|37000|0
1000|27000|-29000|-41000|0
1000|27000|430000|-90000|1
0|31000|540000|94000|0
1000|25000|251000|71000|1
1000|42000|501000|-41000|0
0|33000|234000|-93000|0
0|31000|214000|-91000|0
1000|30000|544000|52000|0
1000|45000|-82000|75000|0
1000|31000|407000|-5000|1
1000|41000|211000|-45000|1
0|29000|-73000|48000|0
1000|40000|304000|39000|1
1000|38000|356000|28000|1
0|36000|417000|-92000|0
1000|28000|333000|-62000|1
0|40000|-50000|26000|0
0|39000|279000|96000|0
0|34000|5000|-94000|0
1000|40000|-31000|-31000|0
1000|30000|302000|66000|1
1000|28000|121000|66000|1
1000|36000|268000|61000|1
1000|44000|-65000|16000|0
0|38000|143000|83000|0
0|37000|570000|-85000|0
0|43000|244000|91000|0
1000|25000|399000|10000|1
1000|33000|-27000|-61000|0
1000|41000|203000|52000|1
1000|27000|153000|-78000|1
1000|45000|306000|91000|0
0|39000|167000|-35000|0
0|40000|88000|54000|0
1000|33000|541000|10000|0
1000|29000|481000|-97000|0
1000|29000|131000|37000|1
0|34000|290000|91000|0
0|42000|246000|-98000|0
1000|36000|-1000|73000|0
1000|39000|302000|46000|1
0|33000|209000|-64000|0
0|45000|-20000|-9000|0
1000|43000|198000|88000|0
1000|39000|466000|38000|0
1000|44000|412000|7000|0
1000|32000|275000|-36000|1
1000|42000|-88000|52000|0
1000|26000|239000|-83000|1
0|40000|300000|49000|0
0|44000|71000|36000|0
1000|34000|547000|-73000|0
0|38000|22000|17000|0
0|45000|317000|-74000|0
0|37000|518000|-91000|0
1000|29000|216000|-78000|1
1000|43000|312000|79000|0
1000|26000|68000|85000|1
0|25000|515000|-6000|0
0|36000|443000|-83000|0
0|30000|97000|66000|0
1000|42000|349000|47000|1
0|30000|-36000|87000|0
0|39000|179000|-33000|0
0|37000|108000|-48000|0
1000|36000|255000|-15000|1
1000|45000|354000|-41000|0
1000|26000|346000|-23000|1
0|26000|368000|-8000|0
1000|25000|35000|60000|1
1000|34000|507000|0|0
0|44000|122000|-65000|0
1000|36000|579000|54000|0
1000|29000|98000|-11000|1
0|26000|-79000|-17000|0
0|38000|553000|-79000|0
1000|29000|542000|-82000|0
0|28000|520000|-31000|0
1000|29000|410000|-1000|1
0|36000|398000|8000|0
1000|44000|487000|78000|0
0|31000|569000|53000|0
1000|38000|494000|51000|0
1000|35000|183000|23000|1
0|38000|336000|-34000|0
1000|45000|240000|-39000|0
0|38000|-24000|-77000|0
0|28000|151000|-66000|0
1000|35000|348000|-74000|1
1000|35000|561000|60000|0
1000|39000|398000|-64000|1
0|35000|338000|-88000|0
1000|41000|561000|18000|0
1000|37000|65000|-94000|1
1000|39000|0|-1000|0
0|38000|347000|74000|0
1000|25000|298000|-81000|1
0|27000|313000|-95000|0
1000|36000|114000|84000|1
1000|28000|153000|-75000|1
1000|44000|145000|45000|0
1000|32000|418000|-73000|1
1000|27000|-25000|42000|0
0|28000|57000|2000|0
0|42000|213000|-58000|0
1000|27000|-45000|53000|0
1000|28000|353000|90000|1
1000|32000|-59000|34000|0
1000|28000|361000|45000|1
1000|25000|28000|44000|1
0|30000|316000|98000|0
0|37000|471000|58000|0
0|44000|102000|57000|0
0|27000|369000|36000|0
0|31000|315000|43000|0
0|40000|224000|-75000|0
0|45000|471000|96000|0
0|39000|76000|27000|0
0|44000|368000|36000|0
0|40000|72000|52000|0
1000|38000|316000|38000|1
1000|29000|-71000|3000|0
0|33000|373000|-51000|0
0|36000|460000|-9000|0
1000|29000|295000|-37000|1
1000|36000|-63000|70000|0
1000|29000|131000|59000|1
0|27000|176000|27000|0
1000|38000|32000|17000|1
1000|26000|-51000|11000|0
1000|33000|344000|-8000|1
0|42000|309000|-46000|0
0|36000|501000|81000|0
1000|32000|367000|37000|1
0|29000|-42000|56000|0
1000|27000|380000|91000|1
0|41000|379000|82000|0
0|37000|452000|-8000|0
0|31000|79000|7000|0
1000|29000|125000|94000|1
1000|27000|143000|55000|1
1000|38000|-29000|8000|0
1000|36000|283000|29000|1
1000|29000|26000|-96000|1
0|33000|523000|-46000|0
0|30000|576000|-90000|0
1000|45000|187000|-64000|0
1000|25000|-70000|36000|0
1000|28000|-12000|-35000|0
1000|27000|44000|71000|1
1000|45000|301000|-33000|0
1000|35000|-57000|-22000|0
1000|29000|162000|21000|1
0|37000|12000|34000|0
0|41000|330000|-17000|0
1000|26000|399000|-86000|1
0|45000|267000|-82000|0
0|33000|299000|76000|0
1000|43000|-88000|10000|0
0|33000|477000|-17000|0
0|28000|149000|-64000|0
0|30000|484000|91000|0
1000|34000|241000|-31000|1
1000|43000|-87000|-59000|0
0|42000|261000|71000|0
0|40000|47000|99000|0
1000|39000|9000|42000|1
1000|29000|307000|45000|1
1000|37000|141000|-96000|1
0|38000|97000|-92000|0
1000|40000|463000|-11000|0
0|44000|53000|19000|0
1000|34000|-79000|63000|0
1000|45000|-15000|-59000|0
1000|27000|520000|10000|0
0|35000|492000|-93000|0
0|36000|93000|52000|0
1000|34000|443000|25000|1
0|25000|-33000|56000|0
1000|31000|21000|-80000|1
1000|31000|485000|-7000|0
0|30000|220000|-92000|0
0|33000|384000|-67000|0
1000|44000|-16000|-85000|0
0|28000|136000|9000|0
0|38000|208000|28000|0
0|43000|180000|43000|0
0|36000|-98000|-19000|0
0|31000|-90000|-5000|0
1000|26000|202000|-64000|1
1000|39000|-34000|62000|0
0|39000|147000|34000|0
0|26000|140000|63000|0
0|28000|592000|-45000|0
0|33000|465000|99000|0
1000|41000|226000|-11000|1
1000|39000|301000|49000|1
1000|44000|-28000|1000|0
0|26000|178000|-77000|0
0|32000|300000|-16000|0
0|41000|-29000|19000|0
0|34000|-72000|-20000|0
0|25000|538000|-86000|0
1000|26000|392000|-43000|1
0|30000|575000|-34000|0
0|29000|50000|18000|0
0|32000|145000|75000|0
0|34000|508000|13000|0
0|34000|330000|77000|0
1000|26000|296000|-67000|1
0|34000|240000|-71000|0
1000|35000|165000|71000|1
0|31000|104000|57000|0
1000|36000|330000|32000|1
1000|32000|87000|0|1
1000|42000|328000|85000|1
0|45000|138000|65000|0
0|44000|189000|-54000|0
0|43000|132000|63000|0
1000|29000|511000|36000|0
1000|44000|105000|43000|0
1000|31000|421000|-43000|1
0|26000|58000|73000|0
1000|26000|504000|97000|0
0|25000|62000|94000|0
1000|40000|-48000|7000|0
0|30000|366000|19000|0
0|34000|505000|3000|0
0|25000|299000|-46000|0
0|42000|489000|-72000|0
1000|45000|301000|-74000|0
0|28000|319000|46000|0
0|35000|-34000|71000|0
1000|39000|163000|-24000|1
1000|25000|570000|-6000|0
1000|25000|107000|-75000|1
0|40000|-98000|-9000|0
1000|44000|105000|91000|0
0|35000|249000|-21000|0
1000|44000|481000|33000|0
0|30000|497000|-46000|0
0|43000|212000|-16000|0
1000|35000|121000|11000|1
0|35000|392000|-8000|0
0|39000|-100000|-93000|0
1000|34000|349000|-2000|1
1000|42000|24000|6000|1
1000|28000|287000|60000|1
1000|37000|483000|-57000|0
0|34000|323000|-44000|0
1000|29000|183000|84000|1
0|35000|43000|-8000|0
1000|43000|435000|-32000|0
1000|30000|-77000|-62000|0
1000|30000|311000|-22000|1
1000|25000|-92000|-53000|0
1000|33000|228000|-12000|1
0|34000|70000|1000|0
1000|37000|-53000|-52000|0
0|31000|-21000|-45000|0
1000|34000|206000|-93000|1
1000|41000|559000|61000|0
0|39000|50000|25000|0
1000|29000|566000|0|0
0|32000|97000|99000|0
1000|35000|-1000|95000|0
1000|45000|27000|43000|0
1000|39000|123000|-74000|1
1000|43000|333000|-80000|0
1000|41000|531000|-65000|0
1000|44000|250000|16000|0
0|25000|528000|54000|0
0|29000|294000|92000|0
0|39000|-58000|-66000|0
1000|42000|195000|-85000|1
1000|27000|262000|40000|1
1000|37000|205000|96000|1
0|32000|472000|1000|0
0|34000|-71000|-71000|0
1000|25000|479000|-94000|0
0|36000|573000|-78000|0
1000|36000|264000|4000|1
1000|32000|501000|-40000|0
0|28000|203000|-15000|0
1000|35000|62000|-25000|1
1000|26000|386000|23000|1
0|37000|261000|-9000|0
1000|41000|14000|-49000|1
1000|26000|192000|-37000|1
0|31000|169000|-66000|0
1000|36000|495000|56000|0
1000|44000|441000|-31000|0
1000|30000|248000|85000|1
0|38000|123000|-32000|0
1000|34000|542000|-5000|0
0|35000|487000|-14000|0
0|26000|117000|14000|0
0|30000|171000|-12000|0
0|35000|69000|56000|0
1000|27000|-47000|13000|0
0|43000|528000|49000|0
1000|45000|427000|92000|0
0|27000|132000|-18000|0
1000|40000|165000|-7000|1
0|33000|-87000|55000|0
1000|37000|-48000|-97000|0
1000|30000|274000|26000|1
0|32000|168000|-41000|0
0|39000|590000|-34000|0
0|33000|496000|-76000|0
1000|39000|67000|-16000|1
1000|32000|600000|63000|0
1000|40000|68000|75000|1
0|30000|296000|-12000|0
0|36000|418000|-47000|0
1000|41000|517000|-75000|0
1000|33000|479000|46000|0
1000|30000|541000|86000|0
0|33000|291000|-12000|0
1000|25000|495000|20000|0
0|42000|528000|-86000|0
0|36000|96000|37000|0
1000|33000|96000|-86000|1
0|34000|440000|84000|0
0|34000|392000|69000|0
0|44000|395000|29000|0
1000|33000|-74000|-38000|0
0|36000|492000|-40000|0
0|39000|-67000|54000|0
1000|27000|559000|-74000|0
0|26000|19000|-43000|0
0|32000|414000|49000|0
1000|25000|543000|-32000|0
0|40000|235000|-34000|0
0|42000|23000|-21000|0
1000|27000|244000|6000|1
1000|30000|496000|-69000|0
1000|40000|309000|-83000|1
1000|36000|106000|-62000|1
0|32000|275000|-47000|0
1000|28000|582000|41000|0
1000|33000|138000|-57000|1
1000|33000|174000|82000|1
1000|39000|-48000|-52000|0
0|29000|439000|79000|0
1000|38000|570000|89000|0
0|42000|90000|-5000|0
0|28000|147000|38000|0
1000|44000|-26000|-93000|0
0|29000|519000|-61000|0
0|44000|195000|27000|0
1000|37000|368000|-3000|1
0|36000|-57000|77000|0
0|32000|25000|-50000|0
0|40000|81000|11000|0
1000|31000|262000|-18000|1
0|36000|456000|-12000|0
1000|45000|164000|96000|0
1000|32000|-52000|-48000|0
1000|40000|286000|99000|1
0|33000|275000|-65000|0
0|40000|351000|95000|0
1000|37000|244000|65000|1
0|28000|10000|-68000|0
0|41000|-76000|53000|0
0|42000|578000|-9000|0
1000|33000|-67000|19000|0
0|32000|287000|70000|0
1000|32000|581000|-33000|0
0|33000|250000|15000|0
1000|40000|595000|100000|0
0|38000|355000|16000|0
1000|41000|303000|-5000|1
1000|37000|398000|44000|1
1000|26000|195000|76000|1
1000|44000|73000|-4000|0
0|43000|345000|-34000|0
1000|31000|445000|69000|1
0|43000|-9000|-17000|0
1000|29000|65000|-58000|1
1000|38000|167000|-58000|1
0|32000|588000|59000|0
0|45000|203000|11000|0
0|34000|240000|21000|0
1000|27000|205000|7000|1
1000|33000|291000|-39000|1
0|43000|396000|20000|0
0|44000|201000|30000|0
0|38000|340000|84000|0
1000|32000|479000|-22000|0
1000|40000|-74000|19000|0
0|44000|218000|82000|0
0|35000|395000|71000|0
1000|38000|500000|57000|0
0|44000|592000|89000|0
1000|25000|390000|44000|1
1000|45000|-100000|-97000|0
0|28000|147000|-97000|0
0|33000|185000|32000|0
0|26000|-80000|-76000|0
1000|45000|325000|12000|0
0|26000|402000|58000|0
1000|39000|-57000|-42000|0
1000|28000|51000|57000|1
0|34000|-82000|-47000|0
0|45000|-5000|-7000|0
1000|34000|87000|-55000|1
1000|39000|458000|1000|0
0|32000|-71000|72000|0
1000|29000|282000|-80000|1
1000|25000|189000|-52000|1
1000|25000|547000|45000|0
0|41000|125000|-99000|0
1000|45000|273000|64000|0
0|31000|31000|-42000|0
1000|34000|484000|9000|0
0|33000|-85000|50000|0
1000|37000|52000|-28000|1
0|43000|116000|9000|0
0|26000|47000|40000|0
1000|26000|198000|86000|1
0|30000|528000|-57000|0
1000|34000|545000|77000|0
0|38000|353000|-25000|0
1000|40000|-85000|40000|0
0|44000|85000|30000|0
0|44000|12000|76000|0
0|32000|582000|6000|0
0|39000|380000|-2000|0
1000|29000|462000|91000|0
1000|43000|88000|48000|0
1000|25000|586000|-30000|0
1000|33000|384000|70000|1
1000|42000|283000|57000|1
0|30000|-23000|-76000|0
1000|28000|90000|-23000|1
1000|35000|42000|-46000|1
0|32000|407000|75000|0
1000|32000|326000|71000|1
0|29000|157000|-55000|0
1000|38000|592000|-38000|0
0|45000|-26000|31000|0
1000|31000|26000|16000|1
1000|32000|537000|68000|0
1000|26000|-29000|78000|0
0|39000|-16000|-51000|0
0|35000|56000|-7000|0
0|29000|91000|1000|0
1000|36000|168000|48000|1
0|36000|328000|92000|0
0|27000|494000|-58000|0
0|31000|595000|1000|0
1000|44000|340000|-56000|0
0|26000|-90000|-42000|0
0|42000|336000|68000|0
1000|41000|191000|31000|1
0|35000|306000|83000|0
0|44000|65000|69000|0
0|38000|-86000|-5000|0
0|31000|102000|-13000|0
0|38000|482000|88000|0
0|41000|71000|35000|0
1000|44000|81000|-90000|0
0|27000|261000|-33000|0
1000|40000|-71000|-10000|0
0|32000|13000|-75000|0
1000|44000|240000|4000|0
1000|45000|234000|-25000|0
0|28000|595000|-60000|0
0|43000|377000|-9000|0
1000|33000|331000|70000|1
0|35000|3000|-62000|0
1000|39000|172000|-64000|1
0|33000|79000|72000|0
0|39000|408000|35000|0
1000|27000|426000|-44000|1
0|29000|268000|84000|0
1000|29000|374000|-5000|1
0|25000|94000|99000|0
0|32000|564000|33000|0
0|26000|421000|-93000|0
1000|44000|452000|4000|0
1000|43000|121000|-22000|0
0|32000|242000|-73000|0
1000|28000|33000|5000|1
1000|44000|450000|-10000|0
0|25000|161000|26000|0
1000|33000|-35000|-12000|0
1000|39000|272000|-83000|1
1000|42000|-2000|-68000|0
1000|26000|395000|74000|1
1000|28000|404000|3000|1
0|34000|527000|30000|0
1000|25000|500000|-71000|0
0|29000|182000|33000|0
0|30000|395000|-46000|0
1000|45000|586000|16000|0
0|31000|105000|-42000|0
1000|39000|166000|47000|1
0|38000|503000|16000|0
0|42000|177000|-29000|0
1000|28000|-48000|89000|0
0|30000|-80000|-52000|0
0|45000|-31000|-94000|0
1000|34000|541000|97000|0
1000|33000|265000|15000|1
1000|26000|-54000|59000|0
1000|44000|-43000|36000|0
1000|35000|582000|2000|0
1000|34000|262000|-96000|1
0|38000|-15000|37000|0
0|43000|21000|-9000|0
0|39000|-12000|-58000|0
0|45000|136000|-15000|0
1000|44000|-67000|12000|0
0|26000|386000|-75000|0
0|38000|312000|88000|0
1000|40000|527000|-80000|0
1000|43000|-91000|-67000|0
0|33000|490000|-27000|0
1000|29000|542000|72000|0
0|35000|220000|-76000|0
0|38000|344000|28000|0
1000|28000|6000|-52000|1
0|41000|37000|-42000|0
1000|25000|-95000|98000|0
0|42000|455000|37000|0
1000|35000|-94000|98000|0
1000|44000|502000|63000|0
1000|45000|391000|-56000|0
1000|43000|529000|-46000|0
1000|29000|60000|34000|1
0|27000|595000|-23000|0
1000|34000|195000|98000|1
1000|29000|99000|-57000|1
1000|34000|272000|-47000|1
1000|37000|162000|35000|1
